weight,weight_2
0.0760319113,0.2280957339
0.1456069573,0.4368208719
-0.0835427754,-0.2506283262
-0.1590806611,-0.4772419833
0.0209121244,0.0627363732
0.0190831482,0.0572494446
-0.0249528497,-0.0748585491
0.0292464717,0.0877394151
-0.1512117467,-0.4536352401
-0.018993057,-0.056979171
0.0104469469,0.0313408407
-0.033099722,-0.099299166
0.0283089013,0.0849267039
-0.0746410428,-0.2239231284
0.0264506677,0.0793520031
0.0543700526,0.1631101578
0.0102422119,0.0307266357
0.1223124106,0.3669372318
-0.0088034332,-0.0264102996
0.0886921715,0.2660765145
-0.1110943413,-0.3332830239
-0.0463489249,-0.1390467747
0.0150859624,0.0452578872
0.0358228427,0.1074685281
0.1158766553,0.3476299659
-0.0697344409,-0.2092033227
0.1061483551,0.3184450653
-0.0618712111,-0.1856136333
0.0443055414,0.1329166242
0.0015524175,0.0046572525
0.0679499002,0.2038497006
-0.0669144116,-0.2007432348
-0.0156964867,-0.0470894601
-0.1162810928,-0.3488432784
-0.0388825336,-0.1166476008
-0.0034671884,-0.0104015652
0.0581069479,0.1743208437
0.0972764884,0.2918294652
0.067807435,0.203422305
-0.1070807118,-0.3212421354
0.043804957,0.131414871
-0.0301459553,-0.0904378659
-0.0947449975,-0.2842349925
0.0820617221,0.2461851663
0.0144266677,0.0432800031
0.0288151757,0.0864455271
-0.0996933077,-0.2990799231
0.1208087148,0.3624261444
0.2111094037,0.6333282111
0.0790674606,0.2372023818
0.0766855278,0.2300565834
-0.1264658957,-0.3793976871
-0.0420863516,-0.1262590548
-0.0379272994,-0.1137818982
0.0254387127,0.0763161381
0.0512401036,0.1537203108
0.0105781924,0.0317345772
-0.0196084291,-0.0588252873
-0.0818971201,-0.2456913603
-0.0869274395,-0.2607823185
0.0887603909,0.2662811727
-0.0281597893,-0.0844793679
0.0685843548,0.2057530644
-0.0953352097,-0.2860056291
-0.0606743328,-0.1820229984
0.0439044598,0.1317133794
-0.114416292,-0.343248876
-0.085441527,-0.256324581
-0.1212531912,-0.3637595736
-0.1512033598,-0.4536100794
-0.0517205545,-0.1551616635
-0.0904630235,-0.2713890705
0.115216544,0.345649632
-0.1682775808,-0.5048327424
-0.1268320792,-0.3804962376
0.1170925187,0.3512775561
0.046280219,0.138840657
0.2107157543,0.6321472629
0.0456921208,0.1370763624
-0.1417915742,-0.4253747226
-0.2660661648,-0.7981984944
0.0486186907,0.1458560721
-0.0656576689,-0.1969730067
-0.1055915396,-0.3167746188
-0.0056222246,-0.0168666738
0.1037757866,0.3113273598
-0.0774686237,-0.2324058711
-0.0786364061,-0.2359092183
0.1054037186,0.3162111558
0.0753694933,0.2261084799
0.1697721569,0.5093164707
0.0892798573,0.2678395719
-0.146348914,-0.439046742
-0.0769063345,-0.2307190035
-0.2725595865,-0.8176787595
0.0727371444,0.2182114332
-0.1058519289,-0.3175557867
-0.1307413465,-0.3922240395
-0.042244772,-0.126734316
0.1106454607,0.3319363821
-0.129575662,-0.388726986
0.0123852924,0.0371558772
-0.0365428279,-0.1096284837
0.1670195586,0.5010586758
-0.0293770093,-0.0881310279
0.1619152081,0.4857456243
-0.001679203,-0.005037609
-0.0655168304,-0.1965504912
0.2070723819,0.6212171457
0.000630663,0.001891989
-0.0412553846,-0.1237661538
0.0698326798,0.2094980394
-0.1642965621,-0.4928896863
0.2530515587,0.7591546761
-0.0823227755,-0.2469683265
0.0328576129,0.0985728387
0.1393078296,0.4179234888
0.0164028381,0.0492085143
0.0281256002,0.0843768006
-0.1857178883,-0.5571536649
-0.0097259556,-0.0291778668
-0.0502347499,-0.1507042497
0.1842327809,0.5526983427
0.0054620363,0.0163861089
-0.0215680529,-0.0647041587
0.1268077574,0.3804232722
-0.1608404187,-0.4825212561
0.0141818966,0.0425456898
-0.0714808399,-0.2144425197
0.0276459352,0.0829378056
-0.0174401738,-0.0523205214
0.1109749349,0.3329248047
-0.1735118599,-0.5205355797
-0.0450745565,-0.1352236695
0.0979374238,0.2938122714
0.0836890314,0.2510670942
0.0059230804,0.0177692412
0.0203559128,0.0610677384
0.0495374637,0.1486123911
-0.0254767296,-0.0764301888
0.0450550777,0.1351652331
-0.0233350241,-0.0700050723
0.038180775,0.114542325
0.1963397374,0.5890192122
-0.0144054511,-0.0432163533
-0.0371216629,-0.1113649887
-0.1143598191,-0.3430794573
-0.0123059009,-0.0369177027
-0.0472198099,-0.1416594297
-0.0428831306,-0.1286493918
-0.0121677276,-0.0365031828
-0.0794074733,-0.2382224199
0.0008318261,0.0024954783
0.1088833311,0.3266499933
-0.1064275466,-0.3192826398
0.0038959578,0.0116878734
0.1334403099,0.4003209297
-0.0019100564,-0.0057301692
-0.1103820912,-0.3311462736
0.0387239552,0.1161718656
0.0436611486,0.1309834458
-0.0327043705,-0.0981131115
0.034500596,0.103501788
-0.1726745087,-0.5180235261
0.0065241577,0.0195724731
0.2005044492,0.6015133476
0.1358404108,0.4075212324
0.0517448127,0.1552344381
0.0059279217,0.0177837651
-0.0897917651,-0.2693752953
-0.1758494706,-0.5275484118
-0.0811077488,-0.2433232464
0.093832688,0.281498064
0.0213763095,0.0641289285
-0.0165884592,-0.0497653776
0.1289651434,0.3868954302
-0.0979688291,-0.2939064873
0.0800873767,0.2402621301
0.073374117,0.220122351
0.0595112394,0.1785337182
-0.0143727084,-0.0431181252
-0.0215695821,-0.0647087463
-0.0695301341,-0.2085904023
-0.0846381768,-0.2539145304
0.1141634226,0.3424902678
0.0564188566,0.1692565698
0.0382860269,0.1148580807
0.051391633,0.154174899
0.0587526088,0.1762578264
0.1180945387,0.3542836161
-0.1573670424,-0.4721011272
0.0588020037,0.1764060111
-0.0892426326,-0.2677278978
-0.1261996527,-0.3785989581
-0.0843064208,-0.2529192624
-0.0874803206,-0.2624409618
0.101587098,0.304761294
-0.1641375777,-0.4924127331
0.1242174394,0.3726523182
0.0426694789,0.1280084367
-0.0354351797,-0.1063055391
0.0310410376,0.0931231128
0.1326921253,0.3980763759
-0.0807504265,-0.2422512795
0.0382866913,0.1148600739
0.1407946507,0.4223839521
0.1329383341,0.3988150023
-0.0975705483,-0.2927116449
0.1105320241,0.3315960723
-0.0657792612,-0.1973377836
-0.1595783804,-0.4787351412
0.0707345022,0.2122035066
0.1495882943,0.4487648829
0.0541729234,0.1625187702
-0.0948340303,-0.2845020909
0.00262832,0.00788496
-0.0676682357,-0.2030047071
-0.0015218712,-0.0045656136
0.0678558014,0.2035674042
-0.0147408695,-0.0442226085
0.2138653196,0.6415959588
0.0378869875,0.1136609625
-0.0244143784,-0.0732431352
-0.0663697563,-0.1991092689
-0.0347259451,-0.1041778353
-0.1771111498,-0.5313334494
-0.0705397907,-0.2116193721
0.0591760167,0.1775280501
0.0304270235,0.0912810705
0.083699309,0.251097927
-0.0106866169,-0.0320598507
-0.0038821172,-0.0116463516
-0.0608631423,-0.1825894269
-0.0237986734,-0.0713960202
-0.1069806136,-0.3209418408
-0.0256899644,-0.0770698932
-0.0319719296,-0.0959157888
0.1425725834,0.4277177502
-0.0160500228,-0.0481500684
-0.0736960679,-0.2210882037
-0.1152457099,-0.3457371297
-0.0086706361,-0.0260119083
-0.0523535699,-0.1570607097
-0.2131416466,-0.6394249398
0.0346911426,0.1040734278
-0.0533829169,-0.1601487507
-0.1285969234,-0.3857907702
-0.0482420665,-0.1447261995
-0.1619918275,-0.4859754825
-0.1540955096,-0.4622865288
-0.0407048219,-0.1221144657
0.0168021073,0.0504063219
-0.0407700272,-0.1223100816
0.0781881141,0.2345643423
-0.0253981,-0.0761943
-0.1475948093,-0.4427844279
0.0414928744,0.1244786232
0.1130806967,0.3392420901
0.1491310041,0.4473930123
0.0957801861,0.2873405583
0.0173552944,0.0520658832
0.0426220237,0.1278660711
0.1007867373,0.3023602119
0.0993412442,0.2980237326
-0.2432285636,-0.7296856908
-0.1034955199,-0.3104865597
0.0176339747,0.0529019241
-0.0646348019,-0.1939044057
-0.0344708398,-0.1034125194
-0.0277920659,-0.0833761977
0.0973783491,0.2921350473
0.0825436104,0.2476308312
-0.0862478245,-0.2587434735
-0.1782537161,-0.5347611483
-0.0879028094,-0.2637084282
-0.1215532732,-0.3646598196
0.07298537,0.21895611
-0.0156071721,-0.0468215163
0.0053609125,0.0160827375
-0.1052750644,-0.3158251932
-0.1438864485,-0.4316593455
0.0777655199,0.2332965597
0.12224999,0.36674997
-0.1278480728,-0.3835442184
-0.155788297,-0.467364891
0.2413291508,0.7239874524
-0.0854136956,-0.2562410868
0.0882855954,0.2648567862
-0.1778946082,-0.5336838246
-0.0905080093,-0.2715240279
-0.0751451518,-0.2254354554
0.1945593863,0.5836781589
-0.1277546753,-0.3832640259
0.1053320911,0.3159962733
-0.1065088748,-0.3195266244
-0.0076268314,-0.0228804942
0.0573128685,0.1719386055
-0.0141180961,-0.0423542883
0.0267392906,0.0802178718
-0.1448170245,-0.4344510735
-0.0582135777,-0.1746407331
0.0258220028,0.0774660084
0.0850694407,0.2552083221
-0.1472729007,-0.4418187021
0.0575600964,0.1726802892
-0.0112143484,-0.0336430452
0.0637331357,0.1911994071
0.0549132051,0.1647396153
0.1072296395,0.3216889185
0.0344014915,0.1032044745
-0.0147863176,-0.0443589528
0.067092277,0.201276831
0.06678914,0.20036742
0.1420429698,0.4261289094
-0.0706387917,-0.2119163751
-0.0813432306,-0.2440296918
-0.0510602084,-0.1531806252
-0.0237455719,-0.0712367157
0.1057531723,0.3172595169
-0.0264995711,-0.0794987133
-0.1005302288,-0.3015906864
-0.1230454827,-0.3691364481
0.0903075287,0.2709225861
-0.1512165037,-0.4536495111
0.0610402034,0.1831206102
0.1505579773,0.4516739319
0.0408586093,0.1225758279
-0.0546714427,-0.1640143281
-0.0490656571,-0.1471969713
0.0163250228,0.0489750684
0.0245354706,0.0736064118
0.121822761,0.365468283
0.0597481594,0.1792444782
-0.0086296652,-0.0258889956
-0.1096534727,-0.3289604181
-0.0303658829,-0.0910976487
0.0826467469,0.2479402407
0.017671335,0.053014005
0.0391455778,0.1174367334
0.0288385104,0.0865155312
-0.0533107479,-0.1599322437
0.0309548551,0.0928645653
0.005479356,0.016438068
0.1461428674,0.4384286022
-0.0846561883,-0.2539685649
-0.0370698069,-0.1112094207
-0.0729227836,-0.2187683508
0.1285982473,0.3857947419
0.0228616645,0.0685849935
0.1768021486,0.5304064458
-0.0387761498,-0.1163284494
-0.0811489513,-0.2434468539
0.0118740003,0.0356220009
0.0442794801,0.1328384403
0.1140480965,0.3421442895
-0.0952127337,-0.2856382011
0.0831792379,0.2495377137
0.0059890079,0.0179670237
0.1291905202,0.3875715606
0.0434849889,0.1304549667
0.1155694434,0.3467083302
-0.2044698458,-0.6134095374
0.2081595638,0.6244786914
-0.1446143183,-0.4338429549
0.0338269374,0.1014808122
-0.0898915671,-0.2696747013
-0.053602518,-0.160807554
-0.0582956225,-0.1748868675
-0.0613327455,-0.1839982365
0.1063456128,0.3190368384
-0.1155613092,-0.3466839276
-0.1188049058,-0.3564147174
0.0807761454,0.2423284362
0.0238647898,0.0715943694
0.0700559117,0.2101677351
-0.0013863211,-0.0041589633
0.0585094442,0.1755283326
0.0324894862,0.0974684586
-0.0186724247,-0.0560172741
-0.125013905,-0.375041715
-0.2162487572,-0.6487462716
-0.1157031939,-0.3471095817
-0.0875773939,-0.2627321817
-0.015895571,-0.047686713
0.1621290026,0.4863870078
0.0916501537,0.2749504611
0.0606642722,0.1819928166
-0.2606719772,-0.7820159316
0.0362651238,0.1087953714
0.0601048643,0.1803145929
0.1024882983,0.3074648949
-0.177419399,-0.532258197
-0.1226117414,-0.3678352242
0.0976126914,0.2928380742
0.0217586091,0.0652758273
0.050205195,0.150615585
-0.050927996,-0.152783988
-0.1428634855,-0.4285904565
-0.0787021839,-0.2361065517
0.03602836,0.10808508
-0.0201929099,-0.0605787297
0.0189777032,0.0569331096
0.094954563,0.284863689
-0.1001585257,-0.3004755771
0.056920422,0.170761266
-0.0219180294,-0.0657540882
0.0155829702,0.0467489106
-0.0413735562,-0.1241206686
-0.0830886175,-0.2492658525
0.0510897441,0.1532692323
-0.0751462327,-0.2254386981
0.028047942,0.084143826
0.0103485639,0.0310456917
-0.0701790562,-0.2105371686
0.0997002195,0.2991006585
-0.0551879793,-0.1655639379
-0.0500696905,-0.1502090715
0.1042595737,0.3127787211
-0.0610878268,-0.1832634804
0.0155184479,0.0465553437
-0.0122424809,-0.0367274427
-0.0268635117,-0.0805905351
0.0333918647,0.1001755941
-0.0073157886,-0.0219473658
0.0980174414,0.2940523242
-0.171074366,-0.513223098
0.1694944345,0.5084833035
0.144529147,0.433587441
-0.0262379783,-0.0787139349
0.0171558007,0.0514674021
-0.091581973,-0.274745919
0.0543979787,0.1631939361
-0.2352963112,-0.7058889336
-0.0898991553,-0.2696974659
0.0579125604,0.1737376812
0.0932738855,0.2798216565
-0.0034585512,-0.0103756536
-0.1517471736,-0.4552415208
0.0087970926,0.0263912778
-0.0958997295,-0.2876991885
0.0589351841,0.1768055523
-0.0207849976,-0.0623549928
0.0149842377,0.0449527131
-0.0591970412,-0.1775911236
0.0216847843,0.0650543529
-0.2072506199,-0.6217518597
-0.0502522485,-0.1507567455
0.0370382486,0.1111147458
0.0478678871,0.1436036613
-0.0179011906,-0.0537035718
-0.1582245643,-0.4746736929
0.0182850771,0.0548552313
0.1078159852,0.3234479556
-0.031254269,-0.093762807
-0.1107124318,-0.3321372954
0.0746407382,0.2239222146
-0.0882050448,-0.2646151344
-0.0490547813,-0.1471643439
-0.0801090346,-0.2403271038
0.0851031372,0.2553094116
-0.0529848581,-0.1589545743
-0.1400308466,-0.4200925398
0.0002087003,0.0006261009
0.0328341396,0.0985024188
-0.1408665756,-0.4225997268
0.0174913742,0.0524741226
0.0428914563,0.1286743689
-0.0712421501,-0.2137264503
-0.0384751264,-0.1154253792
-0.0459121977,-0.1377365931
0.063411279,0.190233837
-0.0309984729,-0.0929954187
-0.1139892797,-0.3419678391
-0.1209808006,-0.3629424018
0.0304020852,0.0912062556
-0.0768195708,-0.2304587124
0.0015769769,0.0047309307
0.0095250702,0.0285752106
-0.1138871622,-0.3416614866
-0.2007885823,-0.6023657469
0.0699716812,0.2099150436
-0.0338567377,-0.1015702131
0.1217656506,0.3652969518
-0.0428700507,-0.1286101521
-0.0143264179,-0.0429792537
-0.1161582977,-0.3484748931
0.0754292814,0.2262878442
-0.0061978992,-0.0185936976
-0.0341085923,-0.1023257769
-0.1160193616,-0.3480580848
0.0599049072,0.1797147216
0.0697674284,0.2093022852
0.0865570214,0.2596710642
-0.053603228,-0.160809684
0.0418422625,0.1255267875
-0.0316755367,-0.0950266101
0.0618573571,0.1855720713
0.0052134021,0.0156402063
-0.0538827739,-0.1616483217
0.1588257257,0.4764771771
-0.0452089354,-0.1356268062
0.0061444909,0.0184334727
-0.1109455856,-0.3328367568
0.1009192507,0.3027577521
0.0285575031,0.0856725093
-0.133605883,-0.400817649
0.0523755976,0.1571267928
0.1666269952,0.4998809856
-0.0224914882,-0.0674744646
-0.1576048918,-0.4728146754
-0.0001842347,-0.0005527041
0.1662865838,0.4988597514
-0.0759874668,-0.2279624004
-0.191156904,-0.573470712
-0.0963283612,-0.2889850836
0.0522103075,0.1566309225
0.0097742745,0.0293228235
-0.037299043,-0.111897129
-0.0589168282,-0.1767504846
-0.103866433,-0.311599299
-0.093154,-0.279462
-0.0213103839,-0.0639311517
0.0445247221,0.1335741663
-0.1054468989,-0.3163406967
-0.1710980916,-0.5132942748
0.0445975999,0.1337927997
0.1480801681,0.4442405043
0.091626487,0.274879461
0.0636799358,0.1910398074
-0.0683333057,-0.2049999171
-0.0908483267,-0.2725449801
-0.1830080121,-0.5490240363
0.0782651743,0.2347955229
0.1631499184,0.4894497552
0.0659453418,0.1978360254
-0.1265980715,-0.3797942145
-0.133275908,-0.399827724
-0.0969876439,-0.2909629317
-0.0521293918,-0.1563881754
0.0334709257,0.1004127771
0.0056958597,0.0170875791
-0.1735930364,-0.5207791092
0.0205471053,0.0616413159
0.1462147687,0.4386443061
0.0669057298,0.2007171894
-0.0494537609,-0.1483612827
0.0092713511,0.0278140533
0.0087538971,0.0262616913
-0.0906427869,-0.2719283607
0.0844750943,0.2534252829
-0.1908952664,-0.5726857992
0.1071292011,0.3213876033
-0.0930039074,-0.2790117222
0.0375421231,0.1126263693
-0.0389100884,-0.1167302652
-0.0332076709,-0.0996230127
-0.1237965826,-0.3713897478
-0.0181074171,-0.0543222513
0.128303035,0.384909105
0.0666218858,0.1998656574
-0.0001317357,-0.0003952071
0.0972855774,0.2918567322
-0.1789879497,-0.5369638491
0.0111383553,0.0334150659
-0.0122727122,-0.0368181366
0.1096263331,0.3288789993
0.1747954506,0.5243863518
-0.04210456,-0.12631368
-0.0266743304,-0.0800229912
0.0947947062,0.2843841186
-0.1402516881,-0.4207550643
-0.1122261663,-0.3366784989
0.0652136332,0.1956408996
-0.0124276679,-0.0372830037
-0.1568467327,-0.4705401981
-0.0715236092,-0.2145708276
-0.0237993492,-0.0713980476
0.166579976,0.499739928
-0.1067882542,-0.3203647626
-0.0831896658,-0.2495689974
0.1251923757,0.3755771271
-0.0588450779,-0.1765352337
-0.1288853154,-0.3866559462
-0.022509361,-0.067528083
0.0911426238,0.2734278714
0.0143246613,0.0429739839
-0.1245082558,-0.3735247674
0.1907845994,0.5723537982
-0.0249627268,-0.0748881804
-0.2874978068,-0.8624934204
-0.0438933827,-0.1316801481
0.0592227382,0.1776682146
-0.015442603,-0.046327809
-0.0325899294,-0.0977697882
-0.0458897893,-0.1376693679
-0.0944544058,-0.2833632174
-0.1545642296,-0.4636926888
0.1249654015,0.3748962045
-0.0419405457,-0.1258216371
0.0086743105,0.0260229315
-0.0154962599,-0.0464887797
0.2542376092,0.7627128276
-0.0638451606,-0.1915354818
-0.0742073791,-0.2226221373
-0.0350586095,-0.1051758285
0.0711035222,0.2133105666
0.0672956424,0.2018869272
-0.1317270833,-0.3951812499
-0.014956687,-0.044870061
-0.0575819028,-0.1727457084
-0.0354974663,-0.1064923989
0.0240174506,0.0720523518
0.1655657895,0.4966973685
-0.0317789956,-0.0953369868
-0.0143295415,-0.0429886245
0.022002015,0.066006045
-0.1729070162,-0.5187210486
0.1419088707,0.4257266121
-0.1213706574,-0.3641119722
0.0649399678,0.1948199034
0.0756802665,0.2270407995
-0.2514604707,-0.7543814121
-0.1098933637,-0.3296800911
-0.1089530148,-0.3268590444
-0.0523685941,-0.1571057823
-0.0331741009,-0.0995223027
-0.0712255494,-0.2136766482
-0.0733418182,-0.2200254546
0.0786182753,0.2358548259
-0.0172851702,-0.0518555106
0.1907668046,0.5723004138
0.0187258346,0.0561775038
-0.2370151722,-0.7110455166
-0.0674816606,-0.2024449818
0.1769059492,0.5307178476
0.0449708209,0.1349124627
0.0386703882,0.1160111646
-0.0564613808,-0.1693841424
0.1019835573,0.3059506719
0.1916733854,0.5750201562
-0.0451483883,-0.1354451649
-0.0998087438,-0.2994262314
-0.0926001769,-0.2778005307
0.2048864106,0.6146592318
-0.1786329204,-0.5358987612
0.0843545864,0.2530637592
0.1566733984,0.4700201952
-0.0443769378,-0.1331308134
0.1001557491,0.3004672473
-0.1474697656,-0.4424092968
-0.068042314,-0.204126942
-0.0923900993,-0.2771702979
-0.0353568678,-0.1060706034
-0.2210672734,-0.6632018202
-0.0809961579,-0.2429884737
-0.0783429956,-0.2350289868
0.0370942608,0.1112827824
0.1148755868,0.3446267604
-0.1622417467,-0.4867252401
0.0115444533,0.0346333599
0.057674335,0.173023005
-0.0648732406,-0.1946197218
-0.0867198375,-0.2601595125
-0.0114379176,-0.0343137528
0.0623267406,0.1869802218
0.0395270651,0.1185811953
0.0259460602,0.0778381806
0.0351857584,0.1055572752
0.0479745585,0.1439236755
-0.1445466255,-0.4336398765
-0.0661170524,-0.1983511572
-0.0972546213,-0.2917638639
0.0407465743,0.1222397229
0.1154872586,0.3464617758
0.1348424818,0.4045274454
-0.0111342794,-0.0334028382
-0.0007831706,-0.0023495118
-0.0131654125,-0.0394962375
-0.1630258326,-0.4890774978
0.0166887112,0.0500661336
0.0417603976,0.1252811928
-0.1253726547,-0.3761179641
0.0529630914,0.1588892742
-0.0179539482,-0.0538618446
0.0680479418,0.2041438254
-0.0681396068,-0.2044188204
-0.0122720071,-0.0368160213
-0.0928286867,-0.2784860601
-0.1351821055,-0.4055463165
0.0157093196,0.0471279588
-0.2437967337,-0.7313902011
-0.1954522167,-0.5863566501
0.030174072,0.090522216
-0.0037231062,-0.0111693186
-0.08017155,-0.24051465
0.0525247839,0.1575743517
0.053720934,0.161162802
-0.0241356991,-0.0724070973
-0.261446938,-0.784340814
-0.0811685868,-0.2435057604
0.0076715004,0.0230145012
-0.0384581959,-0.1153745877
0.1542241709,0.4626725127
0.0554003917,0.1662011751
0.0172089803,0.0516269409
0.0245292128,0.0735876384
-0.1016003482,-0.3048010446
-0.0322383106,-0.0967149318
-0.0763752396,-0.2291257188
0.1441763393,0.4325290179
0.1343064811,0.4029194433
0.0101589336,0.0304768008
-0.1613205559,-0.4839616677
-0.2275606835,-0.6826820505
-0.0234331073,-0.0702993219
0.0622473449,0.1867420347
0.156512347,0.469537041
0.0822885409,0.2468656227
-0.018570939,-0.055712817
0.0710068202,0.2130204606
0.1587741793,0.4763225379
0.159617584,0.478852752
0.1495488267,0.4486464801
-0.0132515031,-0.0397545093
-0.0288481552,-0.0865444656
-0.0772521981,-0.2317565943
0.0056282269,0.0168846807
-0.1723292526,-0.5169877578
0.0269346575,0.0808039725
-0.1992408413,-0.5977225239
-0.0692853729,-0.2078561187
-0.3730086916,-1.1190260748
-0.0331431627,-0.0994294881
0.1880890547,0.5642671641
0.1322460808,0.3967382424
0.0252110853,0.0756332559
0.151106342,0.453319026
-0.1008487264,-0.3025461792
0.214390658,0.643171974
-0.0494707415,-0.1484122245
-0.080621018,-0.241863054
-0.0199414041,-0.0598242123
-0.0493641338,-0.1480924014
-0.0629787462,-0.1889362386
0.1213236678,0.3639710034
-0.0057479201,-0.0172437603
-0.0013889403,-0.0041668209
0.0605203454,0.1815610362
-0.1799848171,-0.5399544513
0.1236854456,0.3710563368
0.0830638279,0.2491914837
-0.0585839781,-0.1757519343
0.2148778749,0.6446336247
0.0149626572,0.0448879716
0.0837680468,0.2513041404
-0.0855425677,-0.2566277031
0.1306014488,0.3918043464
-0.0344488053,-0.1033464159
-0.1816894238,-0.5450682714
-0.0612387254,-0.1837161762
0.0881891027,0.2645673081
-0.0729792531,-0.2189377593
0.106774652,0.320323956
-0.0393361691,-0.1180085073
0.1083705669,0.3251117007
-0.0530512897,-0.1591538691
-0.1342813475,-0.4028440425
0.1430477127,0.4291431381
0.0724979472,0.2174938416
-0.0603882203,-0.1811646609
0.1379638149,0.4138914447
0.0866110278,0.2598330834
-0.1004484651,-0.3013453953
0.1211701256,0.3635103768
0.1300896209,0.3902688627
0.0714713735,0.2144141205
0.1198200789,0.3594602367
-0.0085654856,-0.0256964568
0.0171603807,0.0514811421
0.1141067488,0.3423202464
0.0026203286,0.0078609858
0.0505140351,0.1515421053
-0.0888058322,-0.2664174966
-0.0781548428,-0.2344645284
-0.0518155984,-0.1554467952
0.0526959984,0.1580879952
-0.0686890661,-0.2060671983
-0.09417496,-0.28252488
0.0709780968,0.2129342904
-0.0673898689,-0.2021696067
-0.121073868,-0.363221604
0.0647677849,0.1943033547
-0.1020050835,-0.3060152505
-0.1631314083,-0.4893942249
-0.0491862144,-0.1475586432
0.0629614133,0.1888842399
-0.0460174841,-0.1380524523
-0.038951981,-0.116855943
0.0337761342,0.1013284026
0.1652039846,0.4956119538
0.0896066047,0.2688198141
0.0071302782,0.0213908346
-0.0429606062,-0.1288818186
0.0424079611,0.1272238833
0.112128016,0.336384048
-0.1492962612,-0.4478887836
0.0174603871,0.0523811613
0.0575498565,0.1726495695
-0.0571974137,-0.1715922411
0.0101398426,0.0304195278
-0.0546102994,-0.1638308982
0.0977125935,0.2931377805
-0.1459350971,-0.4378052913
0.008607816,0.025823448
-0.0597738512,-0.1793215536
-0.230128063,-0.690384189
-0.0419345828,-0.1258037484
-0.0668199843,-0.2004599529
-0.1053462812,-0.3160388436
0.007145068,0.021435204
0.0531400631,0.1594201893
0.235211491,0.705634473
0.028002741,0.084008223
0.0728619239,0.2185857717
-0.0599202439,-0.1797607317
0.116396175,0.349188525
-0.0908497671,-0.2725493013
-0.0198745595,-0.0596236785
-0.0170603357,-0.0511810071
0.0720061032,0.2160183096
-0.0641008971,-0.1923026913
-0.1232184675,-0.3696554025
-0.0222670808,-0.0668012424
-0.0333881905,-0.1001645715
0.0897690115,0.2693070345
-0.0437279266,-0.1311837798
0.001980343,0.005941029
0.0595503838,0.1786511514
-0.0180854886,-0.0542564658
0.178782749,0.536348247
0.0615381843,0.1846145529
0.0023266831,0.0069800493
0.2451987269,0.7355961807
-0.0392471386,-0.1177414158
0.1793078943,0.5379236829
0.0560885819,0.1682657457
0.1252224083,0.3756672249
-0.0671162646,-0.2013487938
-0.1237889596,-0.3713668788
0.0477892497,0.1433677491
-0.2583889544,-0.7751668632
0.0887537743,0.2662613229
-0.0707208735,-0.2121626205
-0.3314917691,-0.9944753073
0.0986192803,0.2958578409
-0.0030884067,-0.0092652201
0.0697834963,0.2093504889
-0.0530901253,-0.1592703759
-0.0402633522,-0.1207900566
-0.1083810141,-0.3251430423
0.0500603406,0.1501810218
-0.0082531368,-0.0247594104
0.0436760052,0.1310280156
0.0462196664,0.1386589992
0.1936367362,0.5809102086
-0.2053242568,-0.6159727704
0.050362738,0.151088214
0.0857134006,0.2571402018
0.0400106724,0.1200320172
0.1292901761,0.3878705283
-0.1054916194,-0.3164748582
0.0239180427,0.0717541281
0.1457380954,0.4372142862
0.1575772086,0.4727316258
-0.0482171362,-0.1446514086
0.1725672961,0.5177018883
0.1679271139,0.5037813417
-0.1352700222,-0.4058100666
0.0363781546,0.1091344638
0.1300816281,0.3902448843
-0.1224136628,-0.3672409884
-0.0791225216,-0.2373675648
-0.0582264212,-0.1746792636
0.0508313345,0.1524940035
-0.0052861717,-0.0158585151
0.0016860699,0.0050582097
0.1715218692,0.5145656076
-0.1110911373,-0.3332734119
-0.0994595226,-0.2983785678
-0.1920378103,-0.5761134309
-0.1635181295,-0.4905543885
0.095047973,0.285143919
0.0350023136,0.1050069408
0.0750220702,0.2250662106
0.0482120313,0.1446360939
-0.0729929614,-0.2189788842
0.0465798626,0.1397395878
-0.0745484206,-0.2236452618
-0.207322403,-0.621967209
-0.0238417633,-0.0715252899
-0.214958964,-0.644876892
0.1117758549,0.3353275647
0.0518728134,0.1556184402
-0.1353147692,-0.4059443076
-0.1803148391,-0.5409445173
-0.1156548284,-0.3469644852
0.1056379131,0.3169137393
0.1346337035,0.4039011105
-0.0973349521,-0.2920048563
0.0054716987,0.0164150961
0.1419206939,0.4257620817
-0.1452885836,-0.4358657508
-0.0187990519,-0.0563971557
0.1096772581,0.3290317743
0.0306173895,0.0918521685
0.037181921,0.111545763
-0.1145559899,-0.3436679697
-0.2220761601,-0.6662284803
-0.1643063064,-0.4929189192
-0.0078534901,-0.0235604703
-0.0999025273,-0.2997075819
0.008581292,0.025743876
0.0930007549,0.2790022647
0.1003354176,0.3010062528
-0.0141343153,-0.0424029459
0.0022119542,0.0066358626
-0.00835579,-0.02506737
-0.0578066755,-0.1734200265
-0.0029586034,-0.0088758102
-0.0128144764,-0.0384434292
0.0601944009,0.1805832027
-0.0030579562,-0.0091738686
-0.1634525463,-0.4903576389
0.0161804478,0.0485413434
-0.0165304922,-0.0495914766
0.0906865012,0.2720595036
-0.0103953755,-0.0311861265
-0.0288875105,-0.0866625315
-0.0956211093,-0.2868633279
-0.0471061463,-0.1413184389
0.08089491,0.24268473
0.0767401584,0.2302204752
