height,height_2
0.5235161055,1.047032211
1.7488328954,3.4976657908
0.393334033,0.786668066
-1.9554428514,-3.9108857028
-1.4555408228,-2.9110816456
0.7519704513,1.5039409026
1.5182446614,3.0364893228
-0.4797926275,-0.959585255
-1.520880227,-3.041760454
1.8901262488,3.7802524976
-1.6480096616,-3.2960193232
-0.2889342327,-0.5778684654
0.6574740438,1.3149480876
-1.1707116058,-2.3414232116
1.1065830486,2.2131660972
-0.7567622568,-1.5135245136
-1.3620690182,-2.7241380364
-1.1527815377,-2.3055630754
1.3737858385,2.747571677
-1.9001570223,-3.8003140446
-1.5899090804,-3.1798181608
-0.7781812735,-1.556362547
-0.9914975306,-1.9829950612
0.1730669606,0.3461339212
-1.0566931954,-2.1133863908
-1.2627571141,-2.5255142282
1.9152147043,3.8304294086
-1.7610974191,-3.5221948382
0.7633559844,1.5267119688
-1.4253008561,-2.8506017122
-1.7226474769,-3.4452949538
1.3476729356,2.6953458712
-1.0770847509,-2.1541695018
0.5991946189,1.1983892378
0.2506033927,0.5012067854
-1.1627191054,-2.3254382108
0.2921313988,0.5842627976
-1.1315241791,-2.2630483582
-1.6792170824,-3.3584341648
-0.894691024,-1.789382048
-0.7683141455,-1.536628291
0.4405498523,0.8810997046
0.884502722,1.769005444
-0.6225744225,-1.245148845
-0.8510151282,-1.7020302564
-1.3009986496,-2.6019972992
1.8959630951,3.7919261902
0.9832149418,1.9664298836
1.6719499528,3.3438999056
-1.7608142849,-3.5216285698
0.935379969,1.870759938
-0.6371223656,-1.2742447312
-0.6159582287,-1.2319164574
-0.1598610645,-0.319722129
1.9903706247,3.9807412494
0.9149521105,1.829904221
-1.0354545945,-2.070909189
-1.9066936048,-3.8133872096
-0.0804218641,-0.1608437282
0.4831925463,0.9663850926
0.7128121071,1.4256242142
0.7242839029,1.4485678058
1.4994155318,2.9988310636
0.2575894548,0.5151789096
1.9329523304,3.8659046608
0.6991847362,1.3983694724
0.8581096986,1.7162193972
1.0864422573,2.1728845146
1.9509719871,3.9019439742
1.1330242753,2.2660485506
0.4494427145,0.898885429
-0.4718565419,-0.9437130838
-0.2223663973,-0.4447327946
-1.710214342,-3.420428684
0.5998654803,1.1997309606
-1.6610775702,-3.3221551404
-0.7975851241,-1.5951702482
-1.2132002255,-2.426400451
0.5295808865,1.059161773
0.9250822635,1.850164527
0.1339715049,0.2679430098
-1.7603749242,-3.5207498484
-0.3852510443,-0.7705020886
-1.6900406489,-3.3800812978
1.0403901851,2.0807803702
0.9341948964,1.8683897928
1.4690012382,2.9380024764
1.6514623184,3.3029246368
-0.9939498222,-1.9878996444
-0.9669963326,-1.9339926652
-0.5211490057,-1.0422980114
-1.3624523776,-2.7249047552
-0.4463973008,-0.8927946016
-1.0533596259,-2.1067192518
-1.8371314313,-3.6742628626
0.2938679829,0.5877359658
1.4649441149,2.9298882298
0.4946058132,0.9892116264
-0.2247476811,-0.4494953622
-0.8730225302,-1.7460450604
-0.8770721704,-1.7541443408
-0.4732048055,-0.946409611
-1.9186234819,-3.8372469638
0.2871105047,0.5742210094
1.5268716868,3.0537433736
-0.4568870123,-0.9137740246
0.8739844132,1.7479688264
1.8885796247,3.7771592494
-0.5147597427,-1.0295194854
0.9452751847,1.8905503694
1.6365360264,3.2730720528
-0.9810133474,-1.9620266948
-1.8417406939,-3.6834813878
0.8707063459,1.7414126918
1.8418652276,3.6837304552
0.803604845,1.60720969
-1.2059044205,-2.411808841
-1.2700384734,-2.5400769468
1.1321962243,2.2643924486
0.9351286162,1.8702572324
-1.0115891574,-2.0231783148
-1.6713213623,-3.3426427246
-0.1399657475,-0.279931495
-0.389955868,-0.779911736
1.8463634029,3.6927268058
-0.8511273395,-1.702254679
-1.6661983877,-3.3323967754
0.3355504917,0.6711009834
1.4945331514,2.9890663028
0.5318831103,1.0637662206
0.2870539371,0.5741078742
-1.3200210296,-2.6400420592
1.0841577277,2.1683154554
1.9554391457,3.9108782914
1.915931358,3.831862716
1.1351132421,2.2702264842
1.7058398481,3.4116796962
0.7705294322,1.5410588644
0.4403944965,0.880788993
0.8636090904,1.7272181808
1.1542727975,2.308545595
-0.5480052019,-1.0960104038
1.1363727339,2.2727454678
-1.1261908496,-2.2523816992
-1.362979942,-2.725959884
-1.2344770972,-2.4689541944
-0.9968977468,-1.9937954936
-1.0094335061,-2.0188670122
0.7036452526,1.4072905052
-1.5274392208,-3.0548784416
-0.6302558957,-1.2605117914
1.987027334,3.974054668
1.4303893149,2.8607786298
-1.1449583061,-2.2899166122
1.0723420558,2.1446841116
-0.3197872099,-0.6395744198
-1.1274916157,-2.2549832314
-1.4972483432,-2.9944966864
-0.2558291983,-0.5116583966
-0.580549038,-1.161098076
1.2474014936,2.4948029872
1.3692786321,2.7385572642
1.7600468416,3.5200936832
-1.7738783201,-3.5477566402
0.1801571781,0.3603143562
-1.5573774958,-3.1147549916
1.3493719567,2.6987439134
0.7970601618,1.5941203236
-1.9157855334,-3.8315710668
0.0163143063,0.0326286126
1.2377436757,2.4754873514
-0.6370590487,-1.2741180974
1.7873028843,3.5746057686
0.177647057,0.355294114
0.3973987866,0.7947975732
-0.3647701479,-0.7295402958
1.6586441305,3.317288261
-0.4317586394,-0.8635172788
1.0177733349,2.0355466698
0.7112713018,1.4225426036
-0.8792456482,-1.7584912964
1.546591226,3.093182452
1.6784886541,3.3569773082
0.2171101999,0.4342203998
-0.6139335111,-1.2278670222
-1.2743695397,-2.5487390794
-1.623637368,-3.247274736
-0.392230724,-0.784461448
-1.1250682436,-2.2501364872
0.0911114616,0.1822229232
0.2874629702,0.5749259404
-1.5042635547,-3.0085271094
-0.9717914872,-1.9435829744
0.3303804724,0.6607609448
0.1827264344,0.3654528688
-0.5424229223,-1.0848458446
-1.3493602537,-2.6987205074
1.9767268747,3.9534537494
1.2104120823,2.4208241646
0.884289505,1.76857901
1.1610114668,2.3220229336
-1.6947516017,-3.3895032034
1.0962188998,2.1924377996
-1.2430603057,-2.4861206114
1.1371932039,2.2743864078
-1.2995434906,-2.5990869812
-0.9603304444,-1.9206608888
0.9192122137,1.8384244274
1.1029262794,2.2058525588
1.6884776447,3.3769552894
-0.5342941824,-1.0685883648
1.4969650134,2.9939300268
-0.1564677758,-0.3129355516
-0.4982522754,-0.9965045508
0.103904916,0.207809832
-0.9221191211,-1.8442382422
-1.7254213551,-3.4508427102
0.1252110759,0.2504221518
1.5038159182,3.0076318364
1.3594736755,2.718947351
-0.6539697647,-1.3079395294
-1.5016394043,-3.0032788086
-1.4648809135,-2.929761827
0.478433636,0.956867272
-1.9552548844,-3.9105097688
0.7915781671,1.5831563342
0.1274822513,0.2549645026
1.768173594,3.536347188
0.659428129,1.318856258
-0.2502652248,-0.5005304496
0.1159006571,0.2318013142
-1.7915323107,-3.5830646214
-1.1789650926,-2.3579301852
-1.6044104462,-3.2088208924
0.5833592163,1.1667184326
-0.0986560294,-0.1973120588
-0.4909686865,-0.981937373
-0.5454328591,-1.0908657182
0.506079969,1.012159938
-0.2963023297,-0.5926046594
1.5060000336,3.0120000672
-1.0649192454,-2.1298384908
0.8220858201,1.6441716402
-0.1745095057,-0.3490190114
0.4179804344,0.8359608688
-0.6429760922,-1.2859521844
-0.673049774,-1.346099548
0.2674516281,0.5349032562
-0.3161034342,-0.6322068684
-0.2415084271,-0.4830168542
-1.5101760328,-3.0203520656
-0.5677124169,-1.1354248338
-1.1556295324,-2.3112590648
-0.6665908527,-1.3331817054
-1.7185479682,-3.4370959364
1.7235152656,3.4470305312
-0.7450554501,-1.4901109002
-1.9171927506,-3.8343855012
-0.5012034392,-1.0024068784
-0.9105211645,-1.821042329
-0.6366992397,-1.2733984794
1.5450317264,3.0900634528
-0.3022625335,-0.604525067
0.6946582878,1.3893165756
-0.3422510913,-0.6845021826
1.0158852981,2.0317705962
-1.1193661066,-2.2387322132
1.0398267973,2.0796535946
-0.2026176145,-0.405235229
-1.4149244381,-2.8298488762
-0.6319422228,-1.2638844456
1.7393938964,3.4787877928
-0.8502798527,-1.7005597054
0.0517541468,0.1035082936
-0.1087723039,-0.2175446078
-0.5176649904,-1.0353299808
1.224113822,2.448227644
1.7843395164,3.5686790328
-0.1218145061,-0.2436290122
1.6007454246,3.2014908492
-1.8709661299,-3.7419322598
0.0747790327,0.1495580654
0.1024264516,0.2048529032
-0.8991538137,-1.7983076274
-0.5278737713,-1.0557475426
0.830670516,1.661341032
1.6738574468,3.3477148936
0.0581413433,0.1162826866
-0.6541188797,-1.3082377594
1.3360450566,2.6720901132
-0.3113912726,-0.6227825452
-1.095828752,-2.191657504
-0.2556099221,-0.5112198442
0.6122342143,1.2244684286
-0.5221476955,-1.044295391
-0.0041729799,-0.0083459598
1.732678649,3.465357298
-0.6118074898,-1.2236149796
-1.1783991475,-2.356798295
0.7850050405,1.570010081
-0.948688928,-1.897377856
0.9925415656,1.9850831312
0.2414911948,0.4829823896
-0.8104689224,-1.6209378448
-1.4805268617,-2.9610537234
1.6516694427,3.3033388854
-1.7920237472,-3.5840474944
-1.2920950605,-2.584190121
1.6524684057,3.3049368114
1.2643875871,2.5287751742
-0.4681871142,-0.9363742284
0.8200693447,1.6401386894
1.2752471874,2.5504943748
0.8040143047,1.6080286094
1.2837384492,2.5674768984
1.6352292411,3.2704584822
-0.9159923252,-1.8319846504
0.2851107512,0.5702215024
0.7559181657,1.5118363314
-0.1546662329,-0.3093324658
-1.6652089376,-3.3304178752
-0.8117647357,-1.6235294714
1.5381662091,3.0763324182
1.5758892419,3.1517784838
-1.3640876841,-2.7281753682
0.920079127,1.840158254
1.2476675091,2.4953350182
0.1231988026,0.2463976052
-0.490291818,-0.980583636
-1.0123803187,-2.0247606374
-0.743447599,-1.486895198
1.6574109122,3.3148218244
1.9924705075,3.984941015
-0.2650737772,-0.5301475544
-1.4640072314,-2.9280144628
-0.067672899,-0.135345798
0.6014463613,1.2028927226
-1.51997637,-3.03995274
-1.8606180353,-3.7212360706
1.9114467064,3.8228934128
-1.5427178033,-3.0854356066
-1.0204256624,-2.0408513248
0.2787352335,0.557470467
-1.5187978791,-3.0375957582
-0.5020579509,-1.0041159018
1.7505870787,3.5011741574
1.0078599369,2.0157198738
-1.5879529044,-3.1759058088
0.4771455405,0.954291081
0.4509406453,0.9018812906
1.0849900534,2.1699801068
-1.4364407184,-2.8728814368
0.5076010022,1.0152020044
1.4470228804,2.8940457608
-0.4574133195,-0.914826639
0.1387222735,0.277444547
-0.1769397771,-0.3538795542
1.9280161802,3.8560323604
-0.8093375163,-1.6186750326
1.1873594318,2.3747188636
-0.4089237619,-0.8178475238
-1.2244672794,-2.4489345588
-1.4413025677,-2.8826051354
1.235508767,2.471017534
1.6669171462,3.3338342924
1.4401921257,2.8803842514
1.3156269053,2.6312538106
-1.3455193164,-2.6910386328
-1.3047277499,-2.6094554998
0.108138212,0.216276424
0.798683702,1.597367404
0.3965773303,0.7931546606
1.8975718841,3.7951437682
0.2282141028,0.4564282056
-1.5991803724,-3.1983607448
1.4511580002,2.9023160004
-0.4937637076,-0.9875274152
-0.3665087661,-0.7330175322
-1.9485187046,-3.8970374092
-1.1766685918,-2.3533371836
0.1821803097,0.3643606194
0.6928750798,1.3857501596
0.8263124507,1.6526249014
-0.8967145784,-1.7934291568
1.1968909586,2.3937819172
1.7625005348,3.5250010696
1.763606146,3.527212292
0.1268937439,0.2537874878
0.5810395349,1.1620790698
-1.3872124702,-2.7744249404
-1.746764252,-3.493528504
-1.1704097604,-2.3408195208
-1.9861776214,-3.9723552428
-1.8689244566,-3.7378489132
-1.3108929843,-2.6217859686
1.2942823218,2.5885646436
0.7332745139,1.4665490278
1.2330787741,2.4661575482
-0.5113255251,-1.0226510502
-1.9659274165,-3.931854833
-0.9244394023,-1.8488788046
0.5199921699,1.0399843398
1.7682736618,3.5365473236
-0.3326328984,-0.6652657968
0.4162641671,0.8325283342
1.0402389849,2.0804779698
1.6753962487,3.3507924974
0.0969971875,0.193994375
1.1657371596,2.3314743192
1.3174773548,2.6349547096
-0.7572519025,-1.514503805
-0.4963106355,-0.992621271
0.8354797335,1.670959467
-1.559351054,-3.118702108
0.1169180926,0.2338361852
-1.7041720841,-3.4083441682
0.2513915654,0.5027831308
1.9037955813,3.8075911626
1.6902594781,3.3805189562
-1.1278851656,-2.2557703312
0.2037793975,0.407558795
-1.1627374915,-2.325474983
-0.4435377941,-0.8870755882
0.0605210783,0.1210421566
0.0968550742,0.1937101484
1.7816608474,3.5633216948
1.3365392564,2.6730785128
1.9749308638,3.9498617276
0.6389295021,1.2778590042
-1.4405227769,-2.8810455538
-1.5462768385,-3.092553677
-1.4821267435,-2.964253487
1.2976482138,2.5952964276
-1.7578537408,-3.5157074816
1.0661785426,2.1323570852
-1.5749918241,-3.1499836482
-0.2685222887,-0.5370445774
1.4147409005,2.829481801
-0.5457572481,-1.0915144962
1.8595640296,3.7191280592
-0.9757569423,-1.9515138846
-0.1042115809,-0.2084231618
1.3880718639,2.7761437278
-1.2563718855,-2.512743771
0.6794987302,1.3589974604
-0.8404768463,-1.6809536926
-1.2986559113,-2.5973118226
-1.2043463923,-2.4086927846
0.0183683923,0.0367367846
-0.372548094,-0.745096188
0.0450139549,0.0900279098
0.3897608453,0.7795216906
1.6734893629,3.3469787258
0.2308133245,0.461626649
1.6547391452,3.3094782904
0.1771868821,0.3543737642
-0.1333605153,-0.2667210306
0.9194044732,1.8388089464
-0.578462569,-1.156925138
1.740865116,3.481730232
-1.3179276846,-2.6358553692
1.4358230997,2.8716461994
-1.5560982097,-3.1121964194
-1.4279607749,-2.8559215498
0.4582595807,0.9165191614
0.3566368958,0.7132737916
-0.695071538,-1.390143076
0.0013657631,0.0027315262
1.7578270016,3.5156540032
0.9619332058,1.9238664116
0.2916362127,0.5832724254
1.9053440858,3.8106881716
0.6162250182,1.2324500364
-1.8844159199,-3.7688318398
-1.2686897879,-2.5373795758
-1.156386965,-2.31277393
1.5102892583,3.0205785166
0.9199052043,1.8398104086
-0.6558208866,-1.3116417732
1.2742857775,2.548571555
-1.9023693316,-3.8047386632
1.762365411,3.524730822
0.3944161581,0.7888323162
0.5816083755,1.163216751
-0.1181115936,-0.2362231872
1.7089013001,3.4178026002
-0.4873568052,-0.9747136104
1.3259267174,2.6518534348
0.9842010997,1.9684021994
-1.8407818256,-3.6815636512
-1.9689048501,-3.9378097002
-1.3639825052,-2.7279650104
1.7992028538,3.5984057076
0.3332663691,0.6665327382
-1.26971706,-2.53943412
-0.3683587573,-0.7367175146
-1.9005105691,-3.8010211382
-1.4506314481,-2.9012628962
1.9044104293,3.8088208586
-0.7913468936,-1.5826937872
-1.9619633816,-3.9239267632
-0.0680240821,-0.1360481642
-1.8158391025,-3.631678205
-0.2257781336,-0.4515562672
-1.6647582669,-3.3295165338
1.4855626347,2.9711252694
-1.1916791368,-2.3833582736
0.412153489,0.824306978
-1.0892668646,-2.1785337292
0.5645843409,1.1291686818
1.6998093799,3.3996187598
-0.7952484665,-1.590496933
-1.8602508772,-3.7205017544
1.1638317434,2.3276634868
-1.6777747804,-3.3555495608
1.9439855246,3.8879710492
-1.1332741948,-2.2665483896
1.6676917132,3.3353834264
1.9600619953,3.9201239906
0.8973889649,1.7947779298
0.3736930247,0.7473860494
0.3625094071,0.7250188142
-0.7861845596,-1.5723691192
-0.3480158933,-0.6960317866
1.771778971,3.543557942
1.3050367096,2.6100734192
-0.3494959781,-0.6989919562
1.8021578481,3.6043156962
1.1660660719,2.3321321438
0.3238418521,0.6476837042
-1.0876805568,-2.1753611136
-0.1241925806,-0.2483851612
0.6782221952,1.3564443904
0.6481272727,1.2962545454
0.8460644372,1.6921288744
-1.5258225938,-3.0516451876
-0.747387425,-1.49477485
1.2767795902,2.5535591804
-0.7792852521,-1.5585705042
-0.8203934338,-1.6407868676
-1.160958332,-2.321916664
-0.8259202344,-1.6518404688
-1.5890330989,-3.1780661978
-0.0944944778,-0.1889889556
0.84260605,1.6852121
-1.0947215883,-2.1894431766
1.3204747317,2.6409494634
-0.2057036366,-0.4114072732
0.3289714614,0.6579429228
-1.72841316,-3.45682632
0.3120279154,0.6240558308
1.451311891,2.902623782
0.8478350183,1.6956700366
0.8827757174,1.7655514348
0.0480669998,0.0961339996
-0.8197350716,-1.6394701432
-0.4211527808,-0.8423055616
0.9178666715,1.835733343
0.1992407115,0.398481423
-1.6253168602,-3.2506337204
-0.0874546124,-0.1749092248
-0.0042116558,-0.0084233116
0.1705969339,0.3411938678
-0.744825501,-1.489651002
-1.091177322,-2.182354644
0.2805007091,0.5610014182
0.8827614244,1.7655228488
0.3524856521,0.7049713042
1.2153850328,2.4307700656
1.86236687,3.72473374
-1.8838439491,-3.7676878982
-1.2702316921,-2.5404633842
-1.5927413916,-3.1854827832
-1.0933050131,-2.1866100262
0.106154182,0.212308364
-0.793599138,-1.587198276
0.1804269347,0.3608538694
1.3597243112,2.7194486224
0.7603666438,1.5207332876
0.5551867867,1.1103735734
-1.4467283478,-2.8934566956
0.3142803181,0.6285606362
-0.9688329408,-1.9376658816
1.412461088,2.824922176
-1.7840914316,-3.5681828632
1.3419265086,2.6838530172
1.130258942,2.260517884
-0.1653203955,-0.330640791
1.8399325013,3.6798650026
1.8716967311,3.7433934622
-0.3065549582,-0.6131099164
-1.5900011742,-3.1800023484
-0.2178348918,-0.4356697836
-1.0095434627,-2.0190869254
-1.395758938,-2.791517876
1.0801768256,2.1603536512
1.716203995,3.43240799
0.3076776303,0.6153552606
0.8340065954,1.6680131908
-0.5731140822,-1.1462281644
-0.6932776226,-1.3865552452
1.3627007427,2.7254014854
-1.3128002072,-2.6256004144
-1.6695469869,-3.3390939738
-1.5001534075,-3.000306815
-0.1680856515,-0.336171303
-0.6332660839,-1.2665321678
-0.8312791046,-1.6625582092
-0.4078872679,-0.8157745358
0.7445079805,1.489015961
-0.5117300935,-1.023460187
-0.8135289187,-1.6270578374
0.0622326853,0.1244653706
-0.9359509544,-1.8719019088
-1.6928071538,-3.3856143076
1.7700186083,3.5400372166
1.3859274341,2.7718548682
0.2835795805,0.567159161
0.6342137335,1.268427467
-0.154998444,-0.309996888
-1.9499466466,-3.8998932932
1.9995680358,3.9991360716
0.0007069921,0.0014139842
-1.3926517759,-2.7853035518
0.3928199597,0.7856399194
1.4043204216,2.8086408432
-1.9222342474,-3.8444684948
0.5403767694,1.0807535388
-1.7831172803,-3.5662345606
0.2798903612,0.5597807224
-1.0473048491,-2.0946096982
1.9884708356,3.9769416712
1.2434876747,2.4869753494
0.4198903805,0.839780761
-0.5376613447,-1.0753226894
0.8827844216,1.7655688432
0.3193980902,0.6387961804
-1.4628800349,-2.9257600698
-0.2796596531,-0.5593193062
0.3158780942,0.6317561884
0.4734444311,0.9468888622
0.5614949819,1.1229899638
0.4600924803,0.9201849606
0.6860225527,1.3720451054
0.5147114359,1.0294228718
-1.5468050875,-3.093610175
0.8142052563,1.6284105126
1.582871479,3.165742958
1.437177158,2.874354316
1.8396324832,3.6792649664
0.5096340645,1.019268129
-1.8062601984,-3.6125203968
1.3848378621,2.7696757242
-1.6818335429,-3.3636670858
-1.2688283399,-2.5376566798
1.2192971772,2.4385943544
1.4031726606,2.8063453212
-0.4395251777,-0.8790503554
1.0322626652,2.0645253304
-1.730343068,-3.460686136
1.5657987306,3.1315974612
-0.9123725621,-1.8247451242
-1.6290264307,-3.2580528614
-1.7404838642,-3.4809677284
-0.6177199837,-1.2354399674
1.2721066047,2.5442132094
-0.5151083246,-1.0302166492
-1.240545854,-2.481091708
-0.284289212,-0.568578424
0.4657475343,0.9314950686
-1.7558281142,-3.5116562284
0.7863510661,1.5727021322
-1.9187673936,-3.8375347872
-0.4750510417,-0.9501020834
-0.5154242972,-1.0308485944
1.4421182685,2.884236537
-1.0947251841,-2.1894503682
1.022418391,2.044836782
-1.7982101431,-3.5964202862
-0.8681940213,-1.7363880426
1.6968423873,3.3936847746
1.7637218749,3.5274437498
1.3708389979,2.7416779958
1.6082712403,3.2165424806
1.2853200706,2.5706401412
-1.466924753,-2.933849506
0.5824814402,1.1649628804
-0.3690817403,-0.7381634806
-0.6842527147,-1.3685054294
0.4888198171,0.9776396342
-1.3469481384,-2.6938962768
1.4051246755,2.810249351
0.3061091071,0.6122182142
-1.9640987068,-3.9281974136
0.6660678731,1.3321357462
0.6905542854,1.3811085708
-1.2562831612,-2.5125663224
-1.6020057118,-3.2040114236
-0.8323620213,-1.6647240426
-1.742905301,-3.485810602
-1.7491294397,-3.4982588794
0.0364964884,0.0729929768
-1.938693,-3.877386
1.7310428843,3.4620857686
-0.3902534954,-0.7805069908
-1.2289074957,-2.4578149914
1.8708842453,3.7417684906
0.9063280094,1.8126560188
-1.6965792403,-3.3931584806
-1.8651789939,-3.7303579878
0.7578477999,1.5156955998
0.1385069648,0.2770139296
-1.8781583719,-3.7563167438
-1.1470400775,-2.294080155
1.9255843908,3.8511687816
1.7686091745,3.537218349
0.6361508574,1.2723017148
-1.3534839703,-2.7069679406
-1.3016057648,-2.6032115296
-0.0063684387,-0.0127368774
1.8688499136,3.7376998272
-0.6876493832,-1.3752987664
-1.6815225063,-3.3630450126
0.5618619127,1.1237238254
1.076411875,2.15282375
-1.8978459686,-3.7956919372
-1.5236971183,-3.0473942366
-0.5899152039,-1.1798304078
-1.1008584006,-2.2017168012
1.3140470712,2.6280941424
0.3577494305,0.715498861
0.6919297008,1.3838594016
0.1556926416,0.3113852832
-0.979149336,-1.958298672
-1.2252409607,-2.4504819214
0.9993729759,1.9987459518
-1.4276734544,-2.8553469088
-0.8511617277,-1.7023234554
-0.4788324665,-0.957664933
0.947837689,1.895675378
-0.8270052364,-1.6540104728
-0.307724976,-0.615449952
0.4773898944,0.9547797888
1.7702873647,3.5405747294
-0.773465151,-1.546930302
0.1470200904,0.2940401808
-1.0579861281,-2.1159722562
-0.2930969279,-0.5861938558
0.6989394221,1.3978788442
-1.6508417474,-3.3016834948
1.0508239856,2.1016479712
-0.9441969842,-1.8883939684
0.5384375956,1.0768751912
-0.0512210969,-0.1024421938
-1.05078856,-2.10157712
-1.6524460679,-3.3048921358
-0.7290448109,-1.4580896218
-0.7570675686,-1.5141351372
-1.5898488676,-3.1796977352
-1.0346254893,-2.0692509786
-0.3946001865,-0.789200373
0.0889423853,0.1778847706
-0.3067901498,-0.6135802996
-1.9002490574,-3.8004981148
-1.6178756198,-3.2357512396
0.3915270707,0.7830541414
-1.9271416431,-3.8542832862
-1.7408528617,-3.4817057234
-1.3297451204,-2.6594902408
-1.6476147054,-3.2952294108
-0.1367555996,-0.2735111992
-0.8887102045,-1.777420409
-0.7241263259,-1.4482526518
-1.0146808149,-2.0293616298
1.1451269314,2.2902538628
-0.101210569,-0.202421138
0.4668287309,0.9336574618
0.4197210623,0.8394421246
0.6668528197,1.3337056394
1.4626291972,2.9252583944
0.9172626464,1.8345252928
1.0253889579,2.0507779158
-0.7152289795,-1.430457959
-0.4356940296,-0.8713880592
-0.3128013434,-0.6256026868
-1.830419885,-3.66083977
-0.1088629849,-0.2177259698
-0.5155868381,-1.0311736762
-1.7666654699,-3.5333309398
1.1546788719,2.3093577438
0.2400805037,0.4801610074
-0.1648007231,-0.3296014462
-1.4103790885,-2.820758177
-1.8233935721,-3.6467871442
0.1655492913,0.3310985826
-1.9503758755,-3.900751751
0.8074255474,1.6148510948
0.3270203238,0.6540406476
1.0276959958,2.0553919916
-0.1678684549,-0.3357369098
-0.5522873895,-1.104574779
1.8747345535,3.749469107
-1.4236287521,-2.8472575042
-0.0091166887,-0.0182333774
-0.0744830621,-0.1489661242
-1.5494814608,-3.0989629216
-1.5913111782,-3.1826223564
0.6040496696,1.2080993392
0.090998196,0.181996392
1.8616300952,3.7232601904
1.4659984745,2.931996949
-1.447267984,-2.894535968
-1.2513075201,-2.5026150402
-0.059100504,-0.118201008
1.5641699499,3.1283398998
-1.5403444022,-3.0806888044
1.0183021082,2.0366042164
-0.7270283829,-1.4540567658
0.0190377776,0.0380755552
1.1782253161,2.3564506322
1.43291701,2.86583402
1.2983382065,2.596676413
-0.9227792434,-1.8455584868
-1.5501106288,-3.1002212576
-0.5907420227,-1.1814840454
-0.5776169263,-1.1552338526
-1.0736332536,-2.1472665072
0.1079866644,0.2159733288
0.31514131,0.63028262
-1.9702799702,-3.9405599404
1.924093131,3.848186262
1.2710624691,2.5421249382
-1.1046464546,-2.2092929092
-1.0121759158,-2.0243518316
1.5823278464,3.1646556928
-1.2893372485,-2.578674497
-0.4945288245,-0.989057649
-0.5433128262,-1.0866256524
1.5829225956,3.1658451912
-0.0573101696,-0.1146203392
0.0314545743,0.0629091486
1.8681628471,3.7363256942
1.7413909333,3.4827818666
0.6877527488,1.3755054976
1.9537658514,3.9075317028
-0.8297330281,-1.6594660562
0.2273912607,0.4547825214
-0.252473386,-0.504946772
1.614617941,3.229235882
1.6939540226,3.3879080452
-1.1241894243,-2.2483788486
-0.3629753822,-0.7259507644
-0.899324513,-1.798649026
-0.6335581616,-1.2671163232
1.9875449147,3.9750898294
0.6198995067,1.2397990134
1.7641518852,3.5283037704
1.1999368742,2.3998737484
-1.3966051545,-2.793210309
-0.5987319276,-1.1974638552
-0.1707043387,-0.3414086774
0.7674856624,1.5349713248
-0.9440831896,-1.8881663792
1.6742356075,3.348471215
-0.0070068073,-0.0140136146
1.5347673455,3.069534691
1.1317983335,2.263596667
1.7705433974,3.5410867948
1.7283592876,3.4567185752
-0.0029970836,-0.0059941672
-0.3625177853,-0.7250355706
1.0357356435,2.071471287
0.7438779669,1.4877559338
-0.3209266774,-0.6418533548
1.432434421,2.864868842
-0.8153576087,-1.6307152174
-1.8291728599,-3.6583457198
1.0384592945,2.076918589
-0.8357300349,-1.6714600698
0.8896799339,1.7793598678
-0.0327180661,-0.0654361322
0.1526002837,0.3052005674
-0.3266101368,-0.6532202736
-1.1501054503,-2.3002109006
1.6722260797,3.3444521594
-0.9781733351,-1.9563466702
-0.6409761803,-1.2819523606
0.5911095468,1.1822190936
-0.1768069612,-0.3536139224
-0.1233529085,-0.246705817
0.5697133942,1.1394267884
1.2826271001,2.5652542002
1.9651209014,3.9302418028
0.5272072768,1.0544145536
-1.2197567187,-2.4395134374
1.9708151799,3.9416303598
0.3362484761,0.6724969522
-1.281564815,-2.56312963
-1.1363446871,-2.2726893742
1.6203686781,3.2407373562
-1.8390128985,-3.678025797
-0.8141732085,-1.628346417
-0.4015898537,-0.8031797074
1.0163737796,2.0327475592
0.2051262194,0.4102524388
-0.8532591118,-1.7065182236
-0.354216978,-0.708433956
1.1072436506,2.2144873012
-1.3143523801,-2.6287047602
0.8475890206,1.6951780412
1.1242241208,2.2484482416
-0.9688987155,-1.937797431
1.4202391449,2.8404782898
1.1414647233,2.2829294466
1.2961729607,2.5923459214
1.6769104246,3.3538208492
1.5512689287,3.1025378574
-1.9137520473,-3.8275040946
-0.9626032859,-1.9252065718
-0.5484505063,-1.0969010126
0.5426950864,1.0853901728
-1.4292928865,-2.858585773
1.3027153332,2.6054306664
-1.1414958471,-2.2829916942
1.974890098,3.949780196
1.915481559,3.830963118
-0.6043795012,-1.2087590024
1.032284949,2.064569898
1.6720637865,3.344127573
-0.2625592453,-0.5251184906
-0.1236113189,-0.2472226378
1.4115622528,2.8231245056
1.2215452455,2.443090491
-0.9423703095,-1.884740619
0.5898390505,1.179678101
1.9812500495,3.962500099
-1.1117957784,-2.2235915568
0.0673370585,0.134674117
0.5473400848,1.0946801696
-0.233131987,-0.466263974
-1.6528266538,-3.3056533076
0.1845864998,0.3691729996
1.9432603633,3.8865207266
-0.0453359643,-0.0906719286
-0.3343303753,-0.6686607506
-0.3381877933,-0.6763755866
1.1963916421,2.3927832842
-1.0531712798,-2.1063425596
0.846596376,1.693192752
0.5972600877,1.1945201754
-0.0630791094,-0.1261582188
